"","recipient","removal_rate","partners","acts_per_day","transmission_risk_per_act","transmission_risk_per_day","source","infectionTime","sampleTime","cumulative_partners","cumulative_transmissions"
"3248",3248,5e-04,0,0.138146265037358,0.000934867938486814,0,154,633,998,0,0
"3249",3249,5e-04,0,0.0773152296090037,0.000912962961238382,0,335,633,998,0,0
"3250",3250,5e-04,0,0.406626538376949,0.000900775805738013,0,426,633,998,0,0
"3251",3251,5e-04,0,0.110937568824738,0.000908057588897201,0,428,633,998,0,0
"3252",3252,5e-04,1,0.600468248848744,0.000963750677678047,0.000578813146123736,495,633,998,0,0
"3253",3253,5e-04,0,0.138842285145074,0.00115689921502523,0,593,633,998,0,0
"3254",3254,5e-04,6,0.0871786609757692,0.00117140500704765,0.000612900377118364,601,633,998,0,0
"3255",3255,5e-04,0,0.00260160164907575,0.00120091004921391,0,679,633,998,0,0
"3256",3256,5e-04,0,0.0493699901271611,0.00117886363004492,0,724,633,998,0,0
"3257",3257,5e-04,0,0.0977311084194582,0.000888473142065361,0,2010,633,998,0,0
"3258",3258,5e-04,0,0.796585496290963,0.00102932201628436,0,29,634,999,0,0
"3259",3259,5e-04,0,0.0335525700822473,0.00118300412089533,0,55,634,999,0,0
"3260",3260,5e-04,1,0.698002220466178,0.000880751156119793,0.000614848053187123,94,634,999,0,0
"3261",3261,5e-04,0,0.00379054010845721,0.0010247453507652,0,200,634,999,0,0
"3262",3262,5e-04,0,0.819537790268104,0.00088726943744164,0,206,634,999,0,0
"3263",3263,5e-04,1,0.334436924556706,0.00112241340184292,0.000375516783677088,208,634,999,0,0
"3264",3264,5e-04,0,0.205252674641088,0.00104931781160349,0,231,634,999,0,0
"3265",3265,5e-04,0,0.271873534504737,0.00115438028846649,0,460,634,999,0,0
"3266",3266,5e-04,1,0.23364942249513,0.00130290128629372,0.00030457422938035,728,634,999,0,0
"3267",3267,5e-04,0,0.0056349994149059,0.00118320161913633,0,756,634,999,0,0
"3268",3268,5e-04,0,0.0338276297785342,0.00123162989781715,0,85,635,1000,0,0
"3269",3269,5e-04,0,0.350761204221909,0.00120129352472909,0,141,635,1000,0,0
"3270",3270,5e-04,0,0.131982276588678,0.000947888240164718,0,150,635,1000,0,0
"3271",3271,5e-04,2,0.163369657611474,0.00119413344844539,0.000390327291055481,208,635,1000,0,0
"3272",3272,5e-04,2,0.215459956084749,0.000920206437876628,0.000396639154432776,235,635,1000,0,0
"3273",3273,5e-04,0,0.0816577290650457,0.00114918196620089,0,358,635,1000,0,0
"3274",3274,5e-04,0,0.360272673691127,0.00123068391376911,0,386,635,1000,0,0
"3275",3275,5e-04,2,0.0177709987701323,0.000932952324394475,3.31739164576295e-05,402,635,1000,0,0
"3276",3276,5e-04,5,0.058957599196583,0.000897743165919409,0.000264727724493485,446,635,1000,0,0
"3277",3277,5e-04,0,0.935896043766649,0.00116194876071063,0,460,635,1000,0,0
"3278",3278,5e-04,0,0.417590336306103,0.000919797612806069,0,555,635,1000,0,0
"3279",3279,5e-04,0,0.108333719568327,0.00142675775376891,0,561,635,1000,0,0
"3280",3280,5e-04,1,0.0610043328255415,0.000956495573104964,5.83765940529446e-05,632,635,1000,0,0
"3281",3281,5e-04,0,0.191714710230008,0.000973860939536194,0,730,635,1000,0,0
"3282",3282,5e-04,0,0.0863899860531092,0.000926209381706296,0,55,636,1001,0,0
"3283",3283,5e-04,0,0.186802196642384,0.00105983505099297,0,65,636,1001,0,0
"3284",3284,5e-04,3,0.0190418918016518,0.00100386444784871,5.73735919723317e-05,279,636,1001,0,0
"3285",3285,5e-04,0,0.429220458467431,0.000988030779496812,0,383,636,1001,0,0
"3286",3286,5e-04,0,0.23245207727038,0.000816064042210032,0,388,636,1001,0,0
"3287",3287,5e-04,0,0.0706454905215651,0.00110407825834441,0,405,636,1001,0,0
"3288",3288,5e-04,2,0.486695666958518,0.000919419286841419,0.000894965716813356,455,636,1001,0,0
"3289",3289,5e-04,0,0.378015483251277,0.00104955480113515,0,593,636,1001,0,0
"3290",3290,5e-04,1,0.437017430181111,0.00107931615840862,0.000471823359449175,717,636,1001,0,0
"3291",3291,5e-04,0,0.137092562858015,0.000819430003575217,0,718,636,1001,0,0
"3292",3292,5e-04,2,0.00885170740385284,0.000946949004011223,1.67720328180243e-05,39,637,1002,0,0
"3293",3293,5e-04,0,0.684078792277362,0.000876167569445879,0,123,637,1002,0,0
"3294",3294,5e-04,1,0.07858682340011,0.000952865635918064,7.49155763893894e-05,187,637,1002,0,0
"3295",3295,5e-04,0,0.394262170313362,0.000913790798197001,0,283,637,1002,0,0
"3296",3296,5e-04,1,0.185818244330585,0.000851163527926121,0.000158216543799661,460,637,1002,0,0
"3297",3297,5e-04,4,0.244694357166503,0.000828401510740694,0.00081082783003894,547,637,1002,0,0
"3298",3298,5e-04,2,0.119651414500549,0.00127883842539651,0.000306178619019271,573,637,1002,0,0
"3299",3299,5e-04,0,0.1576568167191,0.00102795718257402,0,578,637,1002,0,0
"3300",3300,5e-04,2,0.686650910917926,0.000872745710184058,0.00119834799694762,620,637,1002,0,0
"3301",3301,5e-04,0,0.694435029997866,0.00109015991346115,0,632,637,1002,0,0
"3302",3302,5e-04,0,0.0814752743842523,0.00119295595321079,0,760,637,1002,0,0
"3303",3303,5e-04,1,0.153943283670306,0.000886236168701084,0.00013648128188859,43,638,1003,0,0
"3304",3304,5e-04,8,0.129593218495548,0.000815130210516368,0.000845070120276126,54,638,1003,0,0
"3305",3305,5e-04,8,0.403241760177974,0.000881042044129464,0.00283939759859198,55,638,1003,0,0
"3306",3306,5e-04,2,0.018561335792765,0.00111973727282715,4.15900639552103e-05,80,638,1003,0,0
"3307",3307,5e-04,0,0.370105262181226,0.000815159865328364,0,151,638,1003,0,0
"3308",3308,5e-04,1,0.186011193087325,0.0011035567735894,0.000205366170682564,245,638,1003,0,0
"3309",3309,5e-04,0,0.236777946619753,0.000945249359353605,0,296,638,1003,0,0
"3310",3310,5e-04,0,0.0721771562006324,0.00114956283682254,0,358,638,1003,0,0
"3311",3311,5e-04,1,0.138415865600109,0.00074880727280808,0.000103680256788308,377,638,1003,0,0
"3312",3312,5e-04,1,0.268025644204084,0.00119832063135934,0.00032132161691012,503,638,1003,0,0
"3313",3313,5e-04,0,0.297481996890948,0.00103893738578885,0,654,638,1003,0,0
"3314",3314,5e-04,0,0.402824020093743,0.000973848134011772,0,2396,638,1003,0,0
"3315",3315,5e-04,1,0.759367740675252,0.000904656482947986,0.000687041750288664,55,639,1004,0,0
"3316",3316,5e-04,0,0.721938597931903,0.00119408161719293,0,85,639,1004,0,0
"3317",3317,5e-04,1,0.0425367962289493,0.00120659192004183,5.13542247871923e-05,94,639,1004,0,0
"3318",3318,5e-04,0,0.891456113705292,0.0010759240623373,0,123,639,1004,0,0
"3319",3319,5e-04,0,0.0508151055313647,0.00110441083518009,0,278,639,1004,0,0
"3320",3320,5e-04,0,0.401659719819639,0.00100991654733525,0,327,639,1004,0,0
"3321",3321,5e-04,4,0.140245285956189,0.00131650430484964,0.000738747651022664,478,639,1004,0,0
"3322",3322,5e-04,0,0.292675217973504,0.000959280356553546,0,749,639,1004,0,0
"3323",3323,5e-04,0,0.0603285829536617,0.00113038438470938,0,29,640,1005,0,0
"3324",3324,5e-04,0,0.292482824797247,0.00102966165576297,0,43,640,1005,0,0
"3325",3325,5e-04,0,0.116560687310994,0.00109208600191075,0,254,640,1005,0,0
"3326",3326,5e-04,0,0.032186920568347,0.000971094365971851,0,602,640,1005,0,0
"3327",3327,5e-04,0,0.0253954393835527,0.000978682672083278,0,749,640,1005,0,0
"3328",3328,5e-04,0,0.361493832605395,0.00113847759815327,0,784,640,1005,0,0
"3329",3329,5e-04,2,0.285330155106697,0.000738960626441953,0.000421762418521432,1127,640,1005,0,0
"3330",3330,5e-04,0,0.277210046990279,0.000887489577836513,0,2763,640,1005,0,0
"3331",3331,5e-04,2,0.0412715081591159,0.00094817696442176,7.82994492745104e-05,118,641,1006,0,0
"3332",3332,5e-04,1,1.49455459313958,0.000984812084394584,0.00147149693592707,395,641,1006,0,0
"3333",3333,5e-04,2,0.666654128706644,0.000965973791763665,0.0012877334512269,58,642,1007,0,0
"3334",3334,5e-04,2,0.0989256117492914,0.00104397232744976,0.000206637741731908,151,642,1007,0,0
"3335",3335,5e-04,0,1.66798581619909,0.00105881587675385,0,187,642,1007,0,0
"3336",3336,5e-04,0,0.9125690370294,0.000920195280223775,0,283,642,1007,0,0
"3337",3337,5e-04,0,0.571915625737378,0.000936251128891671,0,492,642,1007,0,0
"3338",3338,5e-04,0,0.0875359401572496,0.000874981170482012,0,527,642,1007,0,0
"3339",3339,5e-04,0,0.0129488374572247,0.000883896173532295,0,600,642,1007,0,0
"3340",3340,5e-04,0,0.854890186289206,0.000814181008884549,0,672,642,1007,0,0
"3341",3341,5e-04,0,0.305723708576027,0.00125490109544753,0,762,642,1007,0,0
"3342",3342,5e-04,0,0.37639536986326,0.00101661852035355,0,123,643,1008,0,0
"3343",3343,5e-04,0,0.669371601715129,0.00125938529493812,0,150,643,1008,0,0
"3344",3344,5e-04,0,0.32230088681585,0.000971224326272743,0,299,643,1008,0,0
"3345",3345,5e-04,0,0.293902752442721,0.000853161183465351,0,502,643,1008,0,0
"3346",3346,5e-04,1,0.103874385096387,0.000983843007867189,0.000102241165940153,534,643,1008,0,0
"3347",3347,5e-04,3,0.00181177766349432,0.00101015407768366,5.49328370225144e-06,760,643,1008,0,0
"3348",3348,5e-04,0,9.72370617091656e-05,0.00122772716203563,0,101,644,1009,0,0
"3349",3349,5e-04,0,0.0755294510163367,0.00106454766503399,0,118,644,1009,0,0
"3350",3350,5e-04,2,0.108806997025386,0.00116969880867348,0.000254659383797207,150,644,1009,0,0
"3351",3351,5e-04,1,0.056907269731164,0.000950958616404796,5.41407404048844e-05,286,644,1009,0,0
"3352",3352,5e-04,0,0.705076320395134,0.00109313325505896,0,428,644,1009,0,0
"3353",3353,5e-04,1,0.0894239403773099,0.000852424688737906,7.62567742836895e-05,463,644,1009,0,0
"3354",3354,5e-04,0,0.937661725977316,0.00112978092179411,0,714,644,1009,0,0
"3355",3355,5e-04,0,0.130729465512559,0.000992791015253399,0,728,644,1009,0,0
"3356",3356,5e-04,2,0.163627933664247,0.00130292073789244,0.000426575463640111,1430,644,1009,0,0
"3357",3357,5e-04,3,0.406443955922935,0.00104269267644528,0.00127124298866266,231,645,1010,0,0
"3358",3358,5e-04,0,0.826682369186919,0.000958814478117684,0,381,645,1010,0,0
"3359",3359,5e-04,1,0.2156992418352,0.000912698498308274,0.000196938874539754,428,645,1010,0,0
"3360",3360,5e-04,0,0.240044692309137,0.000932938102325737,0,518,645,1010,0,0
"3361",3361,5e-04,0,0.0336918323189648,0.00108422018243267,0,581,645,1010,0,0
"3362",3362,5e-04,0,0.177760931057855,0.0011776128431095,0,648,645,1010,0,0
"3363",3363,5e-04,2,0.262624249967251,0.00104655962557104,0.000549840505491672,666,645,1010,0,0
"3364",3364,5e-04,0,0.0578517198096961,0.000985687817640365,0,694,645,1010,0,0
"3365",3365,5e-04,0,0.0350915220987502,0.000859675744987855,0,702,645,1010,0,0
"3366",3366,5e-04,0,0.475931113119063,0.000844181839407246,0,2236,645,1010,0,0
"3367",3367,5e-04,1,0.174695418868214,0.00106496389074261,0.00018612612498381,198,646,1011,0,0
"3368",3368,5e-04,2,0.440994816248245,0.00109115103843619,0.000962445890308139,732,646,1011,0,0
"3369",3369,5e-04,3,0.503685206782352,0.00114196306548387,0.00172506608760026,786,646,1011,0,0
"3370",3370,5e-04,1,0.145412483938545,0.000936552705254412,0.000136240986306491,27,647,1012,0,0
"3371",3371,5e-04,2,0.13011905704625,0.00105570262520137,0.000274841405283777,335,647,1012,0,0
"3372",3372,5e-04,0,0.0805327394977212,0.00136238682745469,0,460,647,1012,0,0
"3373",3373,5e-04,0,0.0508918597362936,0.000886038908593274,0,478,647,1012,0,0
"3374",3374,5e-04,0,0.501791625444717,0.00103241766866817,0,555,647,1012,0,0
"3375",3375,5e-04,1,0.0367124588694423,0.000821500737876489,3.01712516262986e-05,573,647,1012,0,0
"3376",3376,5e-04,0,0.448713733230658,0.000964101469726252,0,602,647,1012,0,0
"3377",3377,5e-04,0,0.402585199555818,0.000792343420406929,0,632,647,1012,0,0
"3378",3378,5e-04,1,0.768685942664187,0.000968580641557278,0.0007446177617636,666,647,1012,0,0
"3379",3379,5e-04,0,0.513662973035723,0.00114849932722743,0,672,647,1012,0,0
"3380",3380,5e-04,0,0.423769175722664,0.000938150728983991,0,704,647,1012,0,0
"3381",3381,5e-04,2,0.324293452116165,0.00123751410036737,0.000802810061175663,784,647,1012,0,0
"3382",3382,5e-04,2,0.293009516491059,0.00100069370352591,0.000586547082491728,94,648,1013,0,0
"3383",3383,5e-04,1,0.219353292077795,0.00109502168123377,0.000240299340494077,112,648,1013,0,0
"3384",3384,5e-04,2,0.069541976731737,0.000997117066925616,0.000138742545677473,123,648,1013,0,0
"3385",3385,5e-04,3,0.306551427113206,0.00106956206599836,0.000983669613317528,151,648,1013,0,0
"3386",3386,5e-04,2,0.0312758427578956,0.00108716119841595,6.80384430095105e-05,163,648,1013,0,0
"3387",3387,5e-04,2,1.52955999570459,0.00101931263603303,0.00311492846554906,377,648,1013,0,0
"3388",3388,5e-04,1,0.0969429108314216,0.00113382981344148,0.000109973075613556,396,648,1013,0,0
"3389",3389,5e-04,3,0.136768230755339,0.00115956133565611,0.000475936221075335,448,648,1013,0,0
"3390",3390,5e-04,0,0.209168420923566,0.00104663409430469,0,460,648,1013,0,0
"3391",3391,5e-04,0,0.35889860063599,0.00119645932195095,0,528,648,1013,0,0
"3392",3392,5e-04,0,0.143109340500087,0.00123371851613643,0,555,648,1013,0,0
"3393",3393,5e-04,1,0.169952345313504,0.0011243611690194,0.000191177047445756,738,648,1013,0,0
"3394",3394,5e-04,0,1.50115794139474,0.00081477557073716,0,746,648,1013,0,0
"3395",3395,5e-04,2,0.420290245276816,0.000926043151580535,0.000778471285563631,760,648,1013,0,0
"3396",3396,5e-04,0,0.0973016036208719,0.00136190682231199,0,763,648,1013,0,0
"3397",3397,5e-04,0,0.68205651547695,0.00086603913169039,0,786,648,1013,0,0
"3398",3398,5e-04,1,0.0883805327117443,0.00101268883964541,8.95433193236483e-05,43,649,1014,0,0
"3399",3399,5e-04,0,0.00318641789788273,0.00097620071508443,0,208,649,1014,0,0
"3400",3400,5e-04,1,0.114731416851282,0.000961660109778587,0.000110379619924772,302,649,1014,0,0
"3401",3401,5e-04,0,0.616568102289863,0.000984109583487487,0,349,649,1014,0,0
"3402",3402,5e-04,0,0.797265883311074,0.00120865508421343,0,358,649,1014,0,0
"3403",3403,5e-04,1,0.12163416990079,0.00120148929687409,0.00014621932668446,360,649,1014,0,0
"3404",3404,5e-04,1,0.103569161422901,0.00106125604781841,0.000109965716681204,553,649,1014,0,0
"3405",3405,5e-04,0,0.0547666716601827,0.000903907432979127,0,666,649,1014,0,0
"3406",3406,5e-04,1,0.753667120038908,0.00111315086960015,0.000839060285047988,1689,649,1014,0,0
"3407",3407,5e-04,0,0.0508743254933506,0.00117375534723599,0,27,650,1015,0,0
"3408",3408,5e-04,0,0.121164305687476,0.00100988036646767,0,39,650,1015,0,0
"3409",3409,5e-04,0,0.233683431174975,0.00139731641543312,0,85,650,1015,0,0
"3410",3410,5e-04,0,0.48336585757596,0.000788017624610856,0,118,650,1015,0,0
"3411",3411,5e-04,0,0.328490521932457,0.00086176487475306,0,231,650,1015,0,0
"3412",3412,5e-04,0,0.0511469656135887,0.00109008188634134,0,466,650,1015,0,0
"3413",3413,5e-04,3,0.0544599189888686,0.00092154649681975,0.000150620115947464,524,650,1015,0,0
"3414",3414,5e-04,0,0.159966537505037,0.00104186537272007,0,672,650,1015,0,0
"3415",3415,5e-04,0,0.0104211981408298,0.00102365981649101,0,799,650,1015,0,0
"3416",3416,5e-04,4,0.360910160175029,0.000947441169454964,0.00136747707463836,2631,650,1015,0,0
"3417",3417,5e-04,0,0.0348129287940083,0.00085393672571831,0,3091,650,1015,0,0
"3418",3418,5e-04,1,0.495322951549339,0.000690625273240061,0.000342142184606598,40,651,1016,0,0
"3419",3419,5e-04,1,0.0578727188936178,0.00100585054815777,5.82389056549282e-05,71,651,1016,0,0
"3420",3420,5e-04,1,0.123087515635416,0.00106474328463222,0.000131117829386129,91,651,1016,0,0
"3421",3421,5e-04,1,0.327515226589952,0.00109924787498168,0.000360153566949628,93,651,1016,0,0
"3422",3422,5e-04,0,0.429674400040914,0.000989089419809821,0,285,651,1016,0,0
"3423",3423,5e-04,4,0.25706996450803,0.000924485131060603,0.000950617008822374,319,651,1016,0,0
"3424",3424,5e-04,1,0.178078127698973,0.000928287672392325,0.000165370829482536,329,651,1016,0,0
"3425",3425,5e-04,0,0.369079429271135,0.00107843422226919,0,460,651,1016,0,0
"3426",3426,5e-04,4,0.0935634358362793,0.00105100087614515,0.000393470428172837,558,651,1016,0,0
"3427",3427,5e-04,0,1.89950673065913,0.00115429471766626,0,573,651,1016,0,0
"3428",3428,5e-04,4,0.039684822568644,0.00115520153086352,0.000183465039049757,698,651,1016,0,0
"3429",3429,5e-04,4,0.181707909330726,0.00105382307525184,0.000766062248294341,702,651,1016,0,0
"3430",3430,5e-04,2,0.0287164150223235,0.000975136935111682,5.60306280652512e-05,115,652,1017,0,0
"3431",3431,5e-04,1,0.0364362136926502,0.000864387344232022,3.15081253858818e-05,160,652,1017,0,0
"3432",3432,5e-04,0,0.980839417079344,0.000749119285490083,0,187,652,1017,0,0
"3433",3433,5e-04,1,0.221082201888192,0.00121545069489401,0.000268841808545583,198,652,1017,0,0
"3434",3434,5e-04,0,0.996968096444264,0.001123955247777,0,204,652,1017,0,0
"3435",3435,5e-04,0,0.250674065028112,0.000890581974789282,0,349,652,1017,0,0
"3436",3436,5e-04,0,0.735214299857061,0.000971229781302248,0,460,652,1017,0,0
"3437",3437,5e-04,2,0.205635375576094,0.00115376626425847,0.000474671573674867,493,652,1017,0,0
"3438",3438,5e-04,1,0.240940696733508,0.00100999932519893,0.000243443278436728,636,652,1017,0,0
"3439",3439,5e-04,2,0.804543723314445,0.000904180259206141,0.0014545044311679,670,652,1017,0,0
"3440",3440,5e-04,0,0.297423363836918,0.000867867043834213,0,752,652,1017,0,0
"3441",3441,5e-04,0,0.232518535130383,0.000913277541410052,0,58,653,1018,0,0
"3442",3442,5e-04,0,0.188995998166502,0.00103563533179821,0,85,653,1018,0,0
"3443",3443,5e-04,0,0.12982797799632,0.000736180353762203,0,97,653,1018,0,0
"3444",3444,5e-04,0,0.291575258305732,0.000687984186498648,0,241,653,1018,0,0
"3445",3445,5e-04,1,0.302305546669725,0.000967364638297988,0.000292538437291823,507,653,1018,0,0
"3446",3446,5e-04,1,0.564516013649232,0.000907473065570749,0.000512384346019856,534,653,1018,0,0
"3447",3447,5e-04,1,0.300746774407387,0.00134716216422951,0.000405345650611011,573,653,1018,0,0
"3448",3448,5e-04,2,0.123922737269594,0.0010606115866187,0.000262972697556818,698,653,1018,0,0
"3449",3449,5e-04,0,0.472402586573349,0.000986919597925773,0,1196,653,1018,0,0
"3450",3450,5e-04,0,0.0608491163897289,0.000842593567979842,0,91,654,1019,0,0
"3451",3451,5e-04,1,0.10239855609373,0.00098836778295976,0.000101252355562353,136,654,1019,0,0
"3452",3452,5e-04,0,0.378171463763777,0.00110053972774315,0,154,654,1019,0,0
"3453",3453,5e-04,0,0.113319117480341,0.000830373637367633,0,265,654,1019,0,0
"3454",3454,5e-04,0,0.68128477275316,0.000975972693027591,0,337,654,1019,0,0
"3455",3455,5e-04,0,0.235725027320592,0.00087523193437733,0,27,655,1020,0,0
"3456",3456,5e-04,5,0.179856419982389,0.000957564940775688,0.000861162550286676,85,655,1020,0,0
"3457",3457,5e-04,0,0.0924985483288765,0.00086429364732351,0,154,655,1020,0,0
"3458",3458,5e-04,0,0.535234754134841,0.000792471659262822,0,300,655,1020,0,0
"3459",3459,5e-04,0,0.0391270307824016,0.00111703882550971,0,451,655,1020,0,0
"3460",3460,5e-04,0,0.141515245987102,0.000903670826510077,0,478,655,1020,0,0
"3461",3461,5e-04,0,0.610242009510226,0.00081332670542387,0,632,655,1020,0,0
"3462",3462,5e-04,0,1.43689448490628,0.000854527372343294,0,710,655,1020,0,0
"3463",3463,5e-04,0,0.201184725388885,0.000950185011689555,0,3054,655,1020,0,0
"3464",3464,5e-04,4,0.304616736608062,0.00099909471465702,0.00121723099506665,40,656,1021,0,0
"3465",3465,5e-04,0,0.377520141337421,0.00109409359748026,0,54,656,1021,0,0
"3466",3466,5e-04,0,0.130865045171231,0.00103501023398104,0,98,656,1021,0,0
"3467",3467,5e-04,1,0.114580797039006,0.000951541202582098,0.000109074305785328,208,656,1021,0,0
"3468",3468,5e-04,3,0.59442227144999,0.000930125988572675,0.00165805856951062,245,656,1021,0,0
"3469",3469,5e-04,0,1.21587627840446,0.00106456809588299,0,428,656,1021,0,0
"3470",3470,5e-04,2,0.0711429912955286,0.00103117182600529,0.000146786221809081,448,656,1021,0,0
"3471",3471,5e-04,0,0.0221758510451764,0.00110263483561471,0,493,656,1021,0,0
"3472",3472,5e-04,0,0.0573454821947962,0.00106569050161231,0,553,656,1021,0,0
"3473",3473,5e-04,0,0.18335787076503,0.000901477046910779,0,604,656,1021,0,0
"3474",3474,5e-04,0,0.0238033941802972,0.000964642141747823,0,632,656,1021,0,0
"3475",3475,5e-04,0,0.189593810867518,0.00112469701452972,0,730,656,1021,0,0
"3476",3476,5e-04,0,0.365610894361947,0.00129410610443301,0,85,657,1022,0,0
"3477",3477,5e-04,0,0.506994723689683,0.000849154724945594,0,123,657,1022,0,0
"3478",3478,5e-04,0,0.624358789026182,0.000874956764809069,0,230,657,1022,0,0
"3479",3479,5e-04,0,0.139134143432602,0.000723142552284982,0,418,657,1022,0,0
"3480",3480,5e-04,0,0.475042092961199,0.000833205145001896,0,509,657,1022,0,0
"3481",3481,5e-04,2,0.438601445531871,0.000918797373009488,0.000806017194693864,521,657,1022,0,0
"3482",3482,5e-04,1,0.0643782945633078,0.000890377669483807,5.73448854227498e-05,589,657,1022,0,0
"3483",3483,5e-04,3,0.11148200458847,0.00120037281113449,0.000401620374423262,602,657,1022,0,0
"3484",3484,5e-04,0,0.347844056958768,0.00112945048820939,0,632,657,1022,0,0
"3485",3485,5e-04,3,0.0814666698849684,0.000690838846959262,0.000168885106013761,672,657,1022,0,0
"3486",3486,5e-04,1,0.386548359586362,0.000813348692930089,0.000314477071957531,1165,657,1022,0,0
"3487",3487,5e-04,3,0.255600032828362,0.000847475464586819,0.000649908506839658,1216,657,1022,0,0
"3488",3488,5e-04,0,0.39842027517638,0.000989303329004333,0,29,658,1023,0,0
"3489",3489,5e-04,3,0.140612426586449,0.000964357726282288,0.000406915504932992,43,658,1023,0,0
"3490",3490,5e-04,1,0.0555478132145641,0.00104895061983413,5.82957947804497e-05,65,658,1023,0,0
"3491",3491,5e-04,1,0.336960503539506,0.00105113507923904,0.000354314503219211,77,658,1023,0,0
"3492",3492,5e-04,0,0.688582619800608,0.00127177834999162,0,265,658,1023,0,0
"3493",3493,5e-04,0,0.0373962106589519,0.000835072823909456,0,302,658,1023,0,0
"3494",3494,5e-04,2,0.253572424918961,0.00124194802007229,0.000630040426361056,460,658,1023,0,0
"3495",3495,5e-04,0,0.162941813003272,0.000896321880110113,0,521,658,1023,0,0
"3496",3496,5e-04,0,0.179592415982195,0.00127183813086141,0,635,658,1023,0,0
"3497",3497,5e-04,1,0.684614150747101,0.000782721919457177,0.000535928666222429,702,658,1023,0,0
"3498",3498,5e-04,2,0.278453684309077,0.00120895412313959,0.000673455894094066,766,658,1023,0,0
"3499",3499,5e-04,0,0.171399656357244,0.00104276236143875,0,997,658,1023,0,0
"3500",3500,5e-04,0,0.336687081946496,0.00103344325012304,0,118,659,1024,0,0
"3501",3501,5e-04,0,0.125836292747408,0.00115031381328457,0,141,659,1024,0,0
"3502",3502,5e-04,0,0.00498555307276547,0.00104675424814742,0,150,659,1024,0,0
"3503",3503,5e-04,0,0.276734544976119,0.0011799541378874,0,187,659,1024,0,0
"3504",3504,5e-04,0,0.504794831176229,0.00110991664970031,0,292,659,1024,0,0
"3505",3505,5e-04,1,0.0476872741710395,0.000901313175197743,4.29996253826781e-05,327,659,1024,0,0
"3506",3506,5e-04,4,0.106710272887722,0.00102524100156195,0.000437743634356336,358,659,1024,0,0
"3507",3507,5e-04,3,0.0461522832512856,0.00116590519850765,0.000161508694788259,428,659,1024,0,0
"3508",3508,5e-04,0,0.307575821122178,0.000950641776815877,0,451,659,1024,0,0
"3509",3509,5e-04,1,0.330171830642173,0.000827155306002968,0.000273179073187246,551,659,1024,0,0
"3510",3510,5e-04,3,0.175074895424768,0.000781228943335798,0.000410396851574735,632,659,1024,0,0
"3511",3511,5e-04,1,0.114286543168892,0.00106651405448947,0.000121945812526114,699,659,1024,0,0
"3512",3512,5e-04,1,0.694958951472681,0.000996586452512199,0.000692691994852224,784,659,1024,0,0
"3513",3513,5e-04,1,0.69278077423517,0.00122583854762624,0.000849397375483618,3305,659,1024,0,0
"3514",3514,5e-04,2,0.514403402966387,0.00124336599575085,0.00127916048095345,97,660,1025,0,0
"3515",3515,5e-04,3,0.0110942124420015,0.00084720858489025,2.82088894554278e-05,118,660,1025,0,0
"3516",3516,5e-04,1,0.136719552660361,0.0011258948600098,0.000154006701986287,150,660,1025,0,0
"3517",3517,5e-04,2,0.302373115146968,0.00100625063942623,0.000608647350453406,163,660,1025,0,0
"3518",3518,5e-04,1,0.127665828773752,0.00121360351186022,0.000155017773035393,198,660,1025,0,0
"3519",3519,5e-04,0,0.000319444527849555,0.000856205962265933,0,292,660,1025,0,0
"3520",3520,5e-04,0,0.323522040700976,0.000861435350386167,0,383,660,1025,0,0
"3521",3521,5e-04,0,0.0069204938909709,0.000933180292530265,0,486,660,1025,0,0
"3522",3522,5e-04,4,0.333025318941466,0.000849502879507215,0.00113146421193455,573,660,1025,0,0
"3523",3523,5e-04,1,0.0757331060076735,0.00100545111924365,7.61813404407397e-05,27,661,1026,0,0
"3524",3524,5e-04,1,1.24269211453604,0.000922696763332136,0.00114649957907798,87,661,1026,0,0
"3525",3525,5e-04,0,0.0674303280487636,0.000995684430742214,0,93,661,1026,0,0
"3526",3526,5e-04,5,0.523101782214768,0.000896471413722406,0.00234303139770453,154,661,1026,0,0
"3527",3527,5e-04,1,0.27515691545463,0.000832811807097995,0.000229223126419154,199,661,1026,0,0
"3528",3528,5e-04,0,0.505000300121434,0.000798646494732079,0,285,661,1026,0,0
"3529",3529,5e-04,1,0.267460627375606,0.00109280393250219,0.000292399088355766,451,661,1026,0,0
"3530",3530,5e-04,1,0.0783078501932323,0.000904648951891092,7.0870665666245e-05,458,661,1026,0,0
"3531",3531,5e-04,0,0.306287295451824,0.001080622170288,0,535,661,1026,0,0
"3532",3532,5e-04,0,0.210803760575566,0.000990095018940357,0,573,661,1026,0,0
"3533",3533,5e-04,0,0.329817947453324,0.00109167748756793,0,592,661,1026,0,0
"3534",3534,5e-04,0,0.826013913526576,0.00110600286032681,0,632,661,1026,0,0
"3535",3535,5e-04,0,0.110623411386419,0.000696354483473538,0,1766,661,1026,0,0
"3536",3536,5e-04,2,0.16575310905464,0.000911482308462673,0.000302254156376747,55,662,1027,0,0
"3537",3537,5e-04,1,0.187049135472625,0.000913482561571548,0.000170929602452907,680,662,1027,0,0
"3538",3538,5e-04,0,0.189283683244139,0.00118234347370588,0,718,662,1027,0,0
"3539",3539,5e-04,5,0.247548894478444,0.000943474520214101,0.00116764937084268,730,662,1027,0,0
"3540",3540,5e-04,1,0.604842900459595,0.000845507964980008,0.000511484954961228,3514,662,1027,0,0
